spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
4ylbpmTRMsG2OST1MqAZ9S,La Mujer Que Soñe,Los Temerarios,45,5,-8,NI,2024-04-28,74,False,184666,Tu Última Canción,1996-06-01,0.549,0.46,1,-11.343,1,0.0291,0.337,2.55e-06,0.11,0.352,144.656,4
4MNfkZ8dtva3cjJ2biqnDS,Ven Porque Te Necesito,Los Temerarios,50,0,-8,GT,2024-04-28,77,False,175013,Internacionales Y Románticos,1989-01-01,0.596,0.573,2,-7.452,1,0.0285,0.192,0.0,0.0881,0.417,78.554,4
2naqSVQHgiaoEpxtkVOhmK,Llorarás,Dimension Latina,50,0,0,CO,2024-04-28,77,False,228554,Una Dimensión De Éxitos,1996-01-17,0.704,0.884,8,-6.275,1,0.0527,0.549,0.000364,0.0492,0.964,93.058,4
6Q0LyWaNDsLi6KefnEKAMd,Sen Evlisin,Gülden Karaböcek,21,1,-5,TR,2024-04-27,74,False,220360,"Ağlıyorsam Yaşıyorum - Gülden Karaböcek Klasikleri, Vol. 2",1987-08-26,0.566,0.513,2,-9.082,1,0.041,0.356,0.0,0.188,0.382,100.017,4
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,32,9,18,NZ,2024-04-27,86,False,257800,Rumours (Super Deluxe),1977-02-04,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,4
4MNfkZ8dtva3cjJ2biqnDS,Ven Porque Te Necesito,Los Temerarios,36,-3,-9,NI,2024-04-27,77,False,175013,Internacionales Y Románticos,1989-01-01,0.596,0.573,2,-7.452,1,0.0285,0.192,0.0,0.0881,0.417,78.554,4
6fhKs8j71oPIfLdvgT7cDz,Hava Nagila Medley,Voices of Israel,50,-24,0,IL,2024-04-27,43,False,261973,Israeli Favorite Songs,1998-05-29,0.458,0.592,7,-18.13,1,0.0408,0.351,0.0,0.118,0.942,157.093,4
6Q0LyWaNDsLi6KefnEKAMd,Sen Evlisin,Gülden Karaböcek,22,-1,-4,TR,2024-04-26,74,False,220360,"Ağlıyorsam Yaşıyorum - Gülden Karaböcek Klasikleri, Vol. 2",1987-08-26,0.566,0.513,2,-9.082,1,0.041,0.356,0.0,0.188,0.382,100.017,4
0RIyZ50E4Y34Cn8vbuybCg,"Grândola, Vila Morena",José Afonso,2,48,48,PT,2024-04-26,37,False,206501,Cantigas Do Maio,1971-01-01,0.641,0.533,0,-10.116,0,0.175,0.787,0.0,0.255,0.441,97.92,4
6CszIC4ITxwL19mj5ooXpU,E Depois Do Adeus,Paulo Carvalho,37,13,13,PT,2024-04-26,9,False,203493,O Melhor De Paulo De Carvalho,1999-01-01,0.384,0.543,1,-7.845,1,0.0316,0.633,2.23e-06,0.255,0.217,102.04,4
5EJ2THuhAapEIeQOtXUQ0x,Oye Mi Amor,Maná,42,-11,8,PA,2024-04-26,80,False,263306,¿Dónde Jugarán Los Niños?,1992-01-01,0.543,0.903,11,-6.658,0,0.039,0.0102,0.00585,0.0862,0.962,162.241,4
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,41,0,-6,NZ,2024-04-26,86,False,257800,Rumours (Super Deluxe),1977-02-04,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,4
4MNfkZ8dtva3cjJ2biqnDS,Ven Porque Te Necesito,Los Temerarios,33,-1,-12,NI,2024-04-26,78,False,175013,Internacionales Y Románticos,1989-01-01,0.596,0.573,2,-7.452,1,0.0285,0.192,0.0,0.0881,0.417,78.554,4
4ylbpmTRMsG2OST1MqAZ9S,La Mujer Que Soñe,Los Temerarios,47,-6,-10,NI,2024-04-26,74,False,184666,Tu Última Canción,1996-06-01,0.549,0.46,1,-11.343,1,0.0291,0.337,2.55e-06,0.11,0.352,144.656,4
6fhKs8j71oPIfLdvgT7cDz,Hava Nagila Medley,Voices of Israel,26,24,24,IL,2024-04-26,38,False,261973,Israeli Favorite Songs,1998-05-29,0.458,0.592,7,-18.13,1,0.0408,0.351,0.0,0.118,0.942,157.093,4
7sJIcGusgKE2zoKvejLhmJ,Shir Lashalom,Voices of Israel,27,23,23,IL,2024-04-26,36,False,321453,Israeli Favorite Songs,1998-05-29,0.44,0.299,0,-17.342,1,0.0422,0.421,0.0,0.181,0.244,129.879,4
6PIZTnC1nTULd4oUPTVNHJ,Rad Halaila Medley,Voices of Israel,28,22,22,IL,2024-04-26,37,False,271546,Israeli Favorite Songs,1998-05-29,0.469,0.521,11,-18.672,0,0.0366,0.0589,4.58e-05,0.305,0.898,159.726,4
6Q0LyWaNDsLi6KefnEKAMd,Sen Evlisin,Gülden Karaböcek,21,0,2,TR,2024-04-25,74,False,220360,"Ağlıyorsam Yaşıyorum - Gülden Karaböcek Klasikleri, Vol. 2",1987-08-26,0.566,0.513,2,-9.082,1,0.041,0.356,0.0,0.188,0.382,100.017,4
